DATAFLOW,LAST UPDATE,freq,indic_env,hazard,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Hazardous to health,Million tonnes,European Union - 27 countries (from 2020),2022,188.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Hazardous to health,Million tonnes,European Union - 27 countries (from 2020),2023,167,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2004,26.3,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2005,25.7,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2006,26.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2007,26.9,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2008,28.8,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2009,23.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2010,25.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2011,24,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2012,24.7,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2013,24.7,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2014,23.9,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2015,23,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2016,23.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2017,24.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2018,23.4,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2019,22.6,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2020,22.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2021,25.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2022,22.9,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Chronic toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2023,18.7,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2004,44.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2005,44.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2006,42.6,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2007,43.9,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2008,38.4,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2009,38.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2010,42.6,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2011,42.6,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2012,38.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2013,38.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2014,36.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2015,35.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2016,35.4,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2017,39.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2018,38,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2019,37.8,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2020,36.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2021,40.7,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2022,35.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,"Carcinogenic, mutagenic and reprotoxic (CMR) health hazard",Million tonnes,European Union - 27 countries (from 2020),2023,35.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2004,65.3,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2005,63.6,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2006,61.4,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2007,63.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2008,58.4,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2009,52.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2010,61,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2011,59.6,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2012,60.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2013,57.8,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2014,59.7,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2015,58.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2016,58.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2017,58.3,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2018,57.9,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2019,55.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2020,52.3,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2021,51,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2022,46.6,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Harmful health hazard,Million tonnes,European Union - 27 countries (from 2020),2023,41.3,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2004,42.8,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2005,43.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2006,40.9,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2007,39.9,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2008,37.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2009,32.9,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2010,37.3,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2011,35.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2012,36.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2013,35.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2014,35.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2015,35,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2016,36.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2017,38.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2018,36.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2019,35.8,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2020,35.6,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2021,35.3,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2022,30.8,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2023,25.7,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2004,58.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2005,65.3,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2006,63,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2007,66.6,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2008,67.6,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2009,52.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2010,60,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2011,53.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2012,51.9,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2013,53,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2014,55.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2015,54.9,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2016,55.7,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2017,59.9,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2018,59.5,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2019,61.6,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2020,60.2,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2021,59.1,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2022,53,
ESTAT:ENV_CHMHAZ(1.0),12/12/24 23:00:00,Annual,Production of chemicals,Very toxic health hazard,Million tonnes,European Union - 27 countries (from 2020),2023,45.7,
